source,name,primary_language,all_languages,classification,antipatterns,last_activity,stars_or_commits,forks,description
github:hyperpolymath,proven,Idris,"Shell Idris Scheme Zig Dockerfile TypeScript Rust Gleam Julia Swift Elixir Go Kotlin Lua Nim Ruby Ada Haskell Dune OCaml C Clojure C++ Dart F# Perl PHP Scala Crystal D Forth Odin COBOL Fortran Racket Tcl Common Lisp Erlang Prolog JavaScript Nickel Dhall Groovy Java WebAssembly Move PowerShell Solidity Elm PureScript TLA Nix TeX Tree-sitter Query Roff Ballerina Carbon Chapel CMake C# ECL Emacs Lisp Factor Fennel Flix Cypher Haxe Hy Io Janet JCL Just Koka Lean MATLAB Mojo Mustache Objective-C Csound Pascal Pike Pony Raku Red REXX Ring Smalltalk Standard ML Squirrel Meson Vala Wren VCL",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA NIX_PRESENT,2026-07-09T08:08:20Z,2,0,"Code that cannot crash. Formally verified library for safe math  crypto  parsing  and validation. Call from Python  Rust  JavaScript  Go — any language."
github:hyperpolymath,recon-silly-ation,Just,"Dockerfile Shell Just Nickel Scheme Idris Zig Agda Rocq Prover Lean TLA",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09T08:07:53Z,1,0,""
github:hyperpolymath,refugia,Nickel,"Scheme Nickel Shell Just",DONE,NONE,2026-07-09T08:07:48Z,2,0,"Kea — curiosity-driven  post-platform security ecosystem"
github:hyperpolymath,rrecord-verity,JavaScript,"JavaScript CSS HTML Just Rust Scheme Nickel Shell TypeScript",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09T08:07:41Z,2,0,"Comprehensive email security suite for Mozilla Thunderbird with DKIM  SPF  DMARC verification  phishing detection  and advanced threat analysis."
github:hyperpolymath,phronesis,Elixir,"Elixir Scheme Dockerfile Agda Rocq Prover Lean Rust Shell TLA Just TeX Idris Emacs Lisp Vim Script Nickel CUE",CLEAN,UNVERIFIED_RUST DENO_NOT_BUN,2026-07-09T08:07:04Z,2,0,"Nextgen language: phronesis"
github:hyperpolymath,squeakwell,Rust,"Dockerfile Shell Scheme Nickel Just Rust Zig",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09T08:06:58Z,2,0,"Database recovery through cross-modal constraint propagation — 8 modalities as witnesses  progressive type ratchet  drift-to-zero convergence"
github:hyperpolymath,snifs,Just,"Dockerfile Shell Scheme Nickel Just Idris Zig Agda Rocq Prover Lean TLA Python Rust Elixir",MIGRATE,DIRECT_FFI_NO_HEXADECA,2026-07-09T08:06:51Z,2,0,"SNIFs: Safer Native Implemented Functions for the BEAM via WebAssembly Sandboxing"
github:hyperpolymath,ssg-collection,Zig,"Shell Scheme Nickel Dockerfile Just Haskell Ada Pony Zig JavaScript Idris HTML Forth Smalltalk Lean R CSS Rust ALGOL Assembly Standard ML APL Julia J Python Prolog OCaml Dune WebAssembly COBOL Eiffel Chapel Wren Beef Befunge Scilab Janet Squirrel Gleam",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-09T08:06:41Z,2,0,"Consolidated monorepo of static-site-generator experiments (rats  odd  eclipse  hackenbush  pharos  qed  and smaller variants)."
github:hyperpolymath,email-octad-experiment,Rust,"Dockerfile Shell Nickel Just Scheme Idris Zig Agda Rocq Prover Lean TLA Rust",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-09T06:50:07Z,1,0,"Veridical-simulation experiment: ingest a Thunderbird mbox into the VeriSimDB octad and probe map-vs-territory fidelity across all 8 shapes"
github:hyperpolymath,aspasia,MATLAB,"Dockerfile Shell Scheme Nickel Just Zig MATLAB Logtalk Prolog",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-09T06:03:59Z,2,0,"Independent neurosymbolic statistical auditor — Octave + Prolog cross-verification for StatistEase"
github:hyperpolymath,action-trust-layers,Just,"Rust Just",CLEAN,UNVERIFIED_RUST,2026-07-09T06:03:55Z,2,0,"Layered  DANE/TLSA-inspired trust model for CI supply-chain (GitHub Actions) pinning: trust-anchor + provenance/key + leaf-exact layers  vs flat recursive SHA-pinning."
github:hyperpolymath,chronicles-of-slavia,Nickel,"Dockerfile Shell Nickel Idris Just Scheme Zig Agda Rocq Prover Lean TLA HTML Rust",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-08T23:11:56Z,1,0,"What do you become when the world breaks?"
github:hyperpolymath,aggregate-library,Julia,"Elixir Dockerfile Just Nickel Zig Tree-sitter Query TypeScript Shell ReScript Scheme Julia",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-08T22:41:48Z,1,0,"aLib: common compiler utilities (Token/Position/Error + AST/string/color helpers) for hyperpolymath language toolchains. Extracted from developer-ecosystem into a standalone repo."
github:hyperpolymath,pons,None,"",DONE,NONE,2026-07-08T16:55:55Z,1,0,"A depth-first  multi-language static scanner that flags wasted work  self-contradiction  and missing escape hatches — and never dresses a heuristic up as a proof. The pons asinorum for code."
github:hyperpolymath,.github,None,"",DONE,NONE,2026-07-08T07:27:45Z,1,0,"Organization-wide community-health defaults for hyperpolymath/*: issue & discussion templates  Code of Conduct  contributing  security policy  and more. Improve once here → inherited everywhere."
github:hyperpolymath,awesome-haskell,Haskell,"Haskell",DONE,NONE,2026-07-08T07:22:29Z,1,0,"A curated list of awesome Haskell links  frameworks  libraries and software"
github:hyperpolymath,awesome-provable,None,"",DONE,NONE,2026-07-08T07:22:26Z,1,0,"A curated set of links to formal methods involving provable code"
github:hyperpolymath,awesome-agda,None,"",DONE,NONE,2026-07-08T07:22:26Z,1,0,"A curated list of awesome Agda resources"
github:hyperpolymath,awesome-coq,None,"",DONE,NONE,2026-07-08T07:22:24Z,1,0,"A curated list of awesome Coq libraries  plugins  tools and resources"
github:hyperpolymath,awesome-ocaml,None,"",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-08T07:22:23Z,1,0,"A curated collection of awesome OCaml tools  frameworks  libraries and articles"
github:hyperpolymath,lua-filters,Lua,"Dockerfile Just Lua TeX HTML Python Roff Shell",MIGRATE,NONE,2026-07-08T07:22:01Z,1,0,""
github:hyperpolymath,vocarium,Nickel,"Dockerfile Shell Nickel Idris Just Scheme Zig Agda Rocq Prover Lean TLA",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-08T06:49:31Z,1,0,"Vocarium is an experimental trope database: a store for vokeable particulars  their transformation paths  grades  warrants  use-models  and verdicts."
github:hyperpolymath,a2ml-deno,Just,"Dockerfile Shell Scheme Nickel Just TypeScript ReScript Zig JavaScript",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-08T06:43:33Z,2,0,"Deno-native parser library for A2ML (Attested Markup Language)  written in ReScript"
github:hyperpolymath,axel-protocol,CSS,"CSS HTML",DONE,NONE,2026-07-08T06:27:58Z,1,0,""
github:hyperpolymath,jewell.nexus,CSS,"CSS HTML",DONE,NONE,2026-07-08T06:18:29Z,1,0,""
github:hyperpolymath,rsr-template-how-to,Nickel,"Dockerfile Shell Nickel Idris Just Scheme Zig Agda Rocq Prover Lean TLA",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-07T22:29:21Z,1,0,"PRIVATE experimental teaching-and-learning sandbox mirroring rsr-template-repo. NOT a template; estate-inert (automation quarantined)."
github:hyperpolymath,choreographic-types,None,"",DONE,NONE,2026-07-07T21:56:04Z,1,0,""
github:hyperpolymath,git-seo,Just,"Just Shell",DONE,NONE,2026-07-07T21:54:36Z,1,0,"GitHub-native SEO  analytics & discoverability-optimisation for developers — privacy-conscious  self-hostable. Stage 0: product constitution."
github:hyperpolymath,typell,Rust,"Dockerfile Shell Scheme Nickel Just Zig Idris Rust",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-07T20:36:56Z,2,0,"PanLL's verification kernel — dependent types  linear types  session types  QTT  proof-carrying code  and effect systems for neurosymbolic query languages"
github:hyperpolymath,zerotier-k8s-link,Idris,"Just Scheme Shell Nickel Zig Idris TypeScript",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-07T20:36:55Z,2,0,"ZeroTier overlay networking for Kubernetes nodes and service routing. Part of FlatRacoon Network Stack."
github:hyperpolymath,formatrix-docs,Rust,"Scheme Zig Rust Ada HTML ReScript CSS Shell Dockerfile Just",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-07T20:36:46Z,2,0,"DocMatrix — cross-platform document editor with format-tabbed editing across TXT/MD/ADOC/DJOT/ORG/RST/TYP; Gossamer GUI + Ada TUI."
github:hyperpolymath,paint-queue,Nickel,"Dockerfile Shell Nickel Idris Just Scheme Zig Agda Rocq Prover Lean TLA Rust",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-07T20:36:41Z,1,0,"this is to allow me to queue up paint.type stuff whilst I cannot access it"
github:hyperpolymath,.git-private-farm,Shell,"Dockerfile Shell Just Scheme Python Nickel",MIGRATE,NONE,2026-07-07T20:36:30Z,1,0,"GitHub maintenance hub — hookset sync  farm manifest  dependabot automation"
github:hyperpolymath,bebop-ffi,Zig,"Scheme Nickel Zig C Just Shell Idris",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-07T20:36:22Z,2,0,"Zig FFI bindings for the Bebop binary serialization format."
github:hyperpolymath,game-server-admin,Zig,"Dockerfile Shell Scheme Nickel Just HTML Idris Zig JavaScript CUE VCL",MIGRATE,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-07T20:36:18Z,3,0,"Universal game server probe  config management  and administration via Gossamer + VeriSimDB"
github:hyperpolymath,misinformation-defence-platform,Rust,"Just Scheme Nickel ReScript Zig CSS HTML JavaScript Rust Shell Dockerfile SaltStack",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-07T20:36:17Z,2,1,"Misinformation detection and defense toolkit"
github:hyperpolymath,neural-foundations,Shell,"Scheme Shell Just",DONE,NONE,2026-07-07T20:36:15Z,2,0,"Core AI/neural technologies: foundation models  agentic systems  and neurosymbolic approaches. Not applications - the technologies themselves."
github:hyperpolymath,civic-connect,Rust,"Just Scheme Nickel Zig Idris ReScript Shell JavaScript Dockerfile Solidity Vyper Rust Motoko TypeScript Cap'n Proto SurrealQL PHP CUE Ada Elixir",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-07T20:36:10Z,2,0,"Civic engagement platform and government API integration"
github:hyperpolymath,defiant,Nickel,"Just Nickel Zig Shell Scheme",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-07T20:36:09Z,3,0,"Authorization Bypass Detection Testing Framework"
github:hyperpolymath,branch-newspaper,Nickel,"Shell Just Nickel Zig Scheme",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-07T20:35:46Z,2,0,"Phoenix LiveView app for citizen journalists and union branches with IPFS integration"
github:hyperpolymath,im-docs,Shell,"Just Scheme Shell",DONE,NONE,2026-07-07T20:35:35Z,2,0,"Epistemic infrastructure framework for journalism (Wayfinder)"
github:hyperpolymath,tma-mark2,Elixir,"Dockerfile Just CSS JavaScript Elixir HTML Shell PowerShell Nickel Scheme Rust Zig Idris",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-07T20:35:27Z,1,0,"eTMA Handler is the BEAM edition of the Open University's electronic Tutor Marked Assignment (eTMA) marking tool. Originally written in Java  this project migrates the marking workflow to Elixir/Phoenix for improved reliability  cross-platform distribution  and modern web capabilities."
github:hyperpolymath,ubicity,JavaScript,"JavaScript Dockerfile Just ReScript TypeScript Rust Shell Scheme Nickel Zig Idris",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-07T20:28:05Z,2,0,"Making the city itself a learning environment  one captured experience at a time."
github:hyperpolymath,zotero-tools,Nickel,"Lean Shell Nickel Zig PowerShell Julia Idris Scheme Just JavaScript HTML CSS Dockerfile Racket Fluent PHP TLA Rust",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA VITE_DEBATE,2026-07-07T20:27:57Z,3,0,"Consolidated monorepo"
github:hyperpolymath,tentacles-agentic-syllabus,None,"",DONE,NONE,2026-07-07T20:27:40Z,2,0,"Nextgen language: 7-tentacles"
github:hyperpolymath,voyage-enterprise-decision-system,Julia,"Dockerfile Julia Rust Just ReScript TypeScript SurrealQL Nickel Zig Idris Scheme Shell",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-07T20:27:33Z,2,0,"A multimodal transport optimization platform with formal verification"
github:hyperpolymath,patch-bridge,Rust,"Dockerfile Shell Scheme Nickel Just Rust Zig Idris",CLEAN,NIF_WITHOUT_SNIF UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-07T20:27:23Z,3,0,"CVE mitigation lifecycle — from disclosure to verified remediation with reachability analysis and formal soundness"
github:hyperpolymath,stateful-artefacts,Just,"Dockerfile Shell Just Nickel Scheme Idris Zig Agda Rocq Prover Lean TLA C",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-07T20:26:00Z,1,0,""
github:hyperpolymath,wordpress-tools,PHP,"Scheme Just PHP Shell CSS JavaScript Nickel ReScript Zig Elixir Racket Erlang LFE PowerShell HTML TypeScript Rust SaltStack Dockerfile Makefile SCSS Cap'n Proto Go Template",MIGRATE,DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-07T20:25:28Z,2,0,"Consolidated monorepo"
github:hyperpolymath,vext,Just,"Just",DONE,NONE,2026-07-07T20:25:23Z,2,0,"Vext — Verifiable  Extensible Communications Protocol (canonical spec  Idris2 proofs  reference implementation)"
github:hyperpolymath,vexometer,Ada,"Scheme Just Dockerfile Shell Nickel ReScript Zig Rust Idris Ada Fluent Roff",MIGRATE,NIF_WITHOUT_SNIF DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-07T20:25:04Z,2,0,"Irritation Surface Analyser (ISA) for LLMs — quantifies irritation across 10 dimensions with reproducible metrics  satellite intervention system  and Vext verifiable comms."
github:hyperpolymath,a2mliser,Idris,"Dockerfile Shell Scheme Nickel Just Rust Idris Zig Julia",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-07T19:45:38Z,2,0,"Add cryptographic attestation to any markup or configuration via A2ML"
github:hyperpolymath,coord-tui,Just,"Shell Rust Just",CLEAN,UNVERIFIED_RUST,2026-07-07T18:23:49Z,4,0,"Terminal UI for BoJ local-coord-mcp — peer discovery  task coordination  and window titling for multi-instance AI sessions"
github:hyperpolymath,0patch-lsa-sentinel,Rust,"Just Idris Ada Zig C Rust PowerShell Shell",MIGRATE,DIRECT_FFI_NO_HEXADECA,2026-07-07T18:23:46Z,1,0,"Public alert + design: containing the 0patch <-> Windows LSA Protection (RunAsPPL) conflict so it can't fail silently"
github:hyperpolymath,rescript,ReScript,"Dockerfile Shell Just OCaml Reason ReScript Rust TypeScript JavaScript Mermaid C Dune Batchfile HTML CSS",MIGRATE,NIF_WITHOUT_SNIF UNVERIFIED_RUST NODE_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-07T18:22:56Z,1,0,""
github:hyperpolymath,dev-notes,None,"",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-07T18:22:54Z,1,0,""
github:hyperpolymath,servers,TypeScript,"Nickel Just Nix Scheme Python Shell Dockerfile TypeScript JavaScript",MIGRATE,NODE_NOT_BUN NIX_PRESENT,2026-07-07T18:22:28Z,1,0,""
github:hyperpolymath,format-registrations,Idris,"Shell Scheme Just Idris",DONE,NONE,2026-07-07T18:20:10Z,2,0,"IANA  file(1) magic  shared-mime-info  and Wikidata registration drafts for A2ML and K9"
github:hyperpolymath,docmatrix,Rust,"Scheme Rust Just Ada HTML ReScript CSS Zig Shell Dockerfile",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-07T18:16:09Z,4,0,"Cross-platform document editor with format tabs"
github:hyperpolymath,BowtieRisk.jl,Julia,"Nickel Julia Zig Idris Shell Scheme Just",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06T23:17:40Z,2,0,"Julia package: BowtieRisk"
github:hyperpolymath,Cladistics.jl,Julia,"Scheme Nickel Julia Zig Shell Just",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06T22:44:48Z,2,0,"Julia package: Cladistics"
github:hyperpolymath,Exnovation.jl,Julia,"Nickel Shell Julia Scheme Just",DONE,NONE,2026-07-06T22:44:11Z,2,0,"Julia package: Exnovation"
github:hyperpolymath,HackenbushGames.jl,Julia,"Nickel Julia Shell Scheme Just",DONE,NONE,2026-07-06T22:43:47Z,2,0,"Julia package: HackenbushGames"
github:hyperpolymath,PolyglotFormalisms.jl,Julia,"Nickel Julia Zig Shell Scheme Just",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06T22:43:37Z,2,0,"Julia package: PolyglotFormalisms"
github:hyperpolymath,Causals.jl,Julia,"Nickel Julia Zig Shell Scheme Just",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06T22:42:51Z,2,0,"Julia package: Causals"
github:hyperpolymath,jtv-lang,Rust,"Dockerfile Shell Scheme Just Rust Julia Zig Lean Nickel JavaScript HTML TeX Idris ReScript",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-06T22:37:09Z,2,0,"A research programming language exploring structured separation of data and control  and computation as constrained construction."
github:hyperpolymath,polyglot-formalisms-elixir,Elixir,"Scheme Nickel Elixir Shell Just",DONE,NONE,2026-07-06T22:34:13Z,2,0,"Elixir implementation of the PolyglotFormalisms Common Library — semantic equivalence verification across languages."
github:hyperpolymath,tlaiser,Rust,"Dockerfile Shell Scheme Nickel Just Rust Idris Zig Julia",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-06T22:31:03Z,3,0,"Extract state machines from code and model-check with TLA+/PlusCal"
github:hyperpolymath,typedqliser,Rust,"Dockerfile Shell Scheme Nickel Just Rust Zig Idris Julia",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-06T22:30:59Z,2,0,"Add formal type safety (10 levels  dependent/linear/session types) to any query language — SQL  GraphQL  Cypher  SPARQL  VQL"
github:hyperpolymath,TradeUnionist.jl,Just,"Dockerfile Shell Scheme Nickel Just Zig Julia",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06T22:30:53Z,2,0,"Julia package: TradeUnionist"
github:hyperpolymath,SMTLib.jl,Julia,"Nickel Julia Zig Shell Idris Scheme Just",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06T22:30:41Z,2,0,"Julia package: SMTLib"
github:hyperpolymath,vcl-ut,Idris,"Dockerfile Shell Scheme Nickel Just Idris Zig ReScript Rust",MIGRATE,DIRECT_FFI_NO_HEXADECA,2026-07-06T22:30:24Z,2,0,"VCL Type-Safe — research into type-safe consonance languages for VeriSimDB."
github:hyperpolymath,wokelang,Rust,"Just Dockerfile Shell Scheme OCaml Rust Nickel TeX Idris Wolfram Language Dune",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06T22:29:56Z,2,0,"Awareness-focused programming language for conscious computing"
github:hyperpolymath,wokelangiser,Rust,"Dockerfile Shell Scheme Nickel Just Rust Idris Zig",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-06T22:29:50Z,2,0,"Add consent patterns and accessibility to existing code via WokeLang"
github:hyperpolymath,verisimiser,Rust,"Dockerfile Shell Scheme Nickel Just Rust Idris Zig Julia",CLEAN,UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA,2026-07-06T22:29:37Z,2,0,"Augment any database with VeriSimDB octad capabilities — drift detection  provenance  temporal versioning  modality overlays"
github:hyperpolymath,fraying-model-computational-testbed,Just,"Dockerfile Shell Nickel Just Scheme Idris Zig Agda Rocq Prover Lean TLA Julia",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06T22:26:48Z,2,0,"Takes knot diagrams (as Gauss codes via Skein.jl)  enumerates all 2^n global resolution states  computes the fragment-count distribution"
github:hyperpolymath,avow-protocol,Scheme,"Scheme JavaScript CSS Nickel Haskell Shell HTML Tree-sitter Query Rust Zig C Idris",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-06T22:13:37Z,2,0,"Avow protocol"
github:hyperpolymath,vscode-k9,Just,"Dockerfile Shell Scheme Nickel Just Zig",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06T22:10:09Z,2,0,"VS Code syntax highlighting for K9 (Self-Validating Components) — .k9 and .k9.ncl files"
github:hyperpolymath,vscode-a2ml,Just,"Dockerfile Shell Scheme Nickel Just Zig",CLEAN,NODE_NOT_BUN DIRECT_FFI_NO_HEXADECA,2026-07-06T22:10:01Z,2,0,"VS Code syntax highlighting  language configuration  and snippets for A2ML (Attested Markup Language)"
github:hyperpolymath,verisimdb-data,Shell,"Scheme Nickel Zig Shell Just Julia",DONE,NONE,2026-07-06T22:09:41Z,2,0,"Git-backed flat-file data store for VeriSimDB — scan results  dispatch logs  recipes  and patterns"
github:hyperpolymath,universal-project-manager,Shell,"Shell Just Nickel Zig Idris Scheme",CLEAN,DIRECT_FFI_NO_HEXADECA,2026-07-06T22:09:36Z,2,0,"Universal project management integration"
github:hyperpolymath,poly-k8s-mcp,JavaScript,"Dockerfile Nickel Haskell Shell JavaScript Just",MIGRATE,DENO_NOT_BUN,2026-07-06T22:03:19Z,2,0,"Kubernetes orchestration MCP server"
github:hyperpolymath,error-lang,JavaScript,"JavaScript Rust Shell Nickel Zig HTML CSS Just TeX Idris Haskell Scheme",MIGRATE,UNVERIFIED_RUST DENO_NOT_BUN DIRECT_FFI_NO_HEXADECA VITE_DEBATE,2026-07-06T21:49:38Z,2,0,"Error-Lang — paradox-embracing error handling language"
github:hyperpolymath,k9-ecosystem,Nickel,"Shell Nickel",DONE,NONE,2026-07-06T21:06:53Z,1,0,"Coordination hub for the K9 (Self-Validating Components) contractile format: conformance  membership  and cross-repo drift enforcement — pins spec + governance from hyperpolymath/standards."
github:hyperpolymath,linguist,Ruby,"Dockerfile Shell Nickel Ruby Just Liquidsoap C Lex Nix Scheme Go",MIGRATE,DENO_NOT_BUN NODE_NOT_BUN DIRECT_FFI_NO_HEXADECA NIX_PRESENT,2026-07-06T21:06:50Z,1,0,""
github:hyperpolymath,HOL,Standard ML,"CSS TeX JetBrains MPS Lua Makefile Standard ML PLSQL Dockerfile Shell Raku OCaml Perl Lex HTML C C++ Isabelle Emacs Lisp JavaScript YASnippet Nix KakouneScript Vim Script Python",MIGRATE,NIF_WITHOUT_SNIF UNVERIFIED_RUST DIRECT_FFI_NO_HEXADECA NIX_PRESENT,2026-07-06T21:06:35Z,1,0,""
